sample_id,output_sdf_path,source_ligand_sdf_path,bond_endpoint_a,bond_endpoint_b,old_bond_type,new_bond_type,action_applied,safety_decision,touched_unresolved_boundary,coordinate_hash_before,coordinate_hash_after,coordinate_hash_same,raw_sdf_hash_before,raw_sdf_hash_after,raw_sdf_hash_same,rationale
KRAS_G12C_6OIM,data/derived/covalent_small/ligands_warhead_only_repaired/KRAS_G12C_6OIM_warhead_only_repaired_trial.sdf,data/raw/covalent_small/ligands/KRAS_G12C_6OIM_MOV.sdf,29,30,single,single,blocked,blocked,false,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,true,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,true,one or both endpoints are not accepted warhead atoms
KRAS_G12C_6OIM,data/derived/covalent_small/ligands_warhead_only_repaired/KRAS_G12C_6OIM_warhead_only_repaired_trial.sdf,data/raw/covalent_small/ligands/KRAS_G12C_6OIM_MOV.sdf,30,31,single,single,blocked,blocked,false,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,true,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,true,one or both endpoints are not accepted warhead atoms
KRAS_G12C_6OIM,data/derived/covalent_small/ligands_warhead_only_repaired/KRAS_G12C_6OIM_warhead_only_repaired_trial.sdf,data/raw/covalent_small/ligands/KRAS_G12C_6OIM_MOV.sdf,30,32,single,single,blocked,blocked,false,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,true,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,true,one or both endpoints are not accepted warhead atoms
KRAS_G12C_6OIM,data/derived/covalent_small/ligands_warhead_only_repaired/KRAS_G12C_6OIM_warhead_only_repaired_trial.sdf,data/raw/covalent_small/ligands/KRAS_G12C_6OIM_MOV.sdf,32,33,single,single,blocked,blocked,false,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,true,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,true,one or both endpoints are not accepted warhead atoms
KRAS_G12C_6OIM,data/derived/covalent_small/ligands_warhead_only_repaired/KRAS_G12C_6OIM_warhead_only_repaired_trial.sdf,data/raw/covalent_small/ligands/KRAS_G12C_6OIM_MOV.sdf,33,34,single,single,blocked,blocked,false,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,true,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,true,one or both endpoints are not accepted warhead atoms
KRAS_G12C_6OIM,data/derived/covalent_small/ligands_warhead_only_repaired/KRAS_G12C_6OIM_warhead_only_repaired_trial.sdf,data/raw/covalent_small/ligands/KRAS_G12C_6OIM_MOV.sdf,33,39,single,single,blocked,blocked,false,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,true,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,true,one or both endpoints are not accepted warhead atoms
KRAS_G12C_6OIM,data/derived/covalent_small/ligands_warhead_only_repaired/KRAS_G12C_6OIM_warhead_only_repaired_trial.sdf,data/raw/covalent_small/ligands/KRAS_G12C_6OIM_MOV.sdf,34,35,single,single,blocked,blocked,false,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,true,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,true,one or both endpoints are not accepted warhead atoms
KRAS_G12C_6OIM,data/derived/covalent_small/ligands_warhead_only_repaired/KRAS_G12C_6OIM_warhead_only_repaired_trial.sdf,data/raw/covalent_small/ligands/KRAS_G12C_6OIM_MOV.sdf,34,36,single,single,blocked,blocked,false,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,true,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,true,one or both endpoints are not accepted warhead atoms
KRAS_G12C_6OIM,data/derived/covalent_small/ligands_warhead_only_repaired/KRAS_G12C_6OIM_warhead_only_repaired_trial.sdf,data/raw/covalent_small/ligands/KRAS_G12C_6OIM_MOV.sdf,36,37,single,single,blocked,blocked,false,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,true,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,true,one or both endpoints are not accepted warhead atoms
KRAS_G12C_6OIM,data/derived/covalent_small/ligands_warhead_only_repaired/KRAS_G12C_6OIM_warhead_only_repaired_trial.sdf,data/raw/covalent_small/ligands/KRAS_G12C_6OIM_MOV.sdf,37,38,single,single,blocked,blocked,false,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,true,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,true,one or both endpoints are not accepted warhead atoms
KRAS_G12C_6OIM,data/derived/covalent_small/ligands_warhead_only_repaired/KRAS_G12C_6OIM_warhead_only_repaired_trial.sdf,data/raw/covalent_small/ligands/KRAS_G12C_6OIM_MOV.sdf,38,39,single,single,blocked,blocked,false,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,true,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,true,one or both endpoints are not accepted warhead atoms
KRAS_G12C_6OIM,data/derived/covalent_small/ligands_warhead_only_repaired/KRAS_G12C_6OIM_warhead_only_repaired_trial.sdf,data/raw/covalent_small/ligands/KRAS_G12C_6OIM_MOV.sdf,39,40,single,single,blocked,blocked,false,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,4ec2fa24be8fde9f317414f0e6ba71b161fdc3bf23fdf60cd8127ab27fa7a0ce,true,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,e4945bc905e7200d9d1d3cc9f0ecc7c4b85e56c9ab612f3efb4062b426c6d5af,true,one or both endpoints are not accepted warhead atoms
