enumeration_version,sample_index_row_id,pdb_id,ligand_comp_id,warhead_type_candidate_class_index_0based,warhead_type_candidate_class_id,reaction_family_id,warhead_rule_id,component_parent_graph_sha256,bridge_candidate_index_0based,boundary_bond_id,warhead_side_atom_ids,warhead_side_atom_count,nonwarhead_side_atom_count,contains_local_reaction_center,contains_required_leaving_groups,warhead_side_connected,exact_one_boundary_verified,proper_subset,candidate_admitted,blocking_reasons,bridge_candidate_record_sha256
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,11,C16|N5|double,"[""C1"",""C10"",""C11"",""C12"",""C13"",""C14"",""C15"",""C16"",""C2"",""C3"",""C4"",""C6"",""C7"",""C8"",""C9"",""N1"",""N2"",""N3"",""N4"",""O1"",""O2"",""O3"",""O4"",""O5""]",24,1,true,true,true,true,true,true,,a14bd0009dfc385fcacbf7d024bfc5ec2b0dcf4ae9eacf7941c4e4172d540789
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,12,C1|C2|single,"[""C10"",""C11"",""C12"",""C13"",""C14"",""C15"",""C16"",""C2"",""C3"",""C4"",""C6"",""C7"",""C8"",""C9"",""N1"",""N2"",""N3"",""N4"",""N5"",""O3"",""O4"",""O5""]",22,3,false,true,true,true,true,false,candidate_missing_local_reaction_center,40032608d601dcb127a4cca2e69d40df3c962951a72554061253589ee58ad7c1
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,13,C1|O1|double,"[""C1"",""C10"",""C11"",""C12"",""C13"",""C14"",""C15"",""C16"",""C2"",""C3"",""C4"",""C6"",""C7"",""C8"",""C9"",""N1"",""N2"",""N3"",""N4"",""N5"",""O2"",""O3"",""O4"",""O5""]",24,1,true,true,true,true,true,true,,bcb4c005db925404aa01e601f15f4be01b225a8ac3a9c08b60cb82bfbaa304b5
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,14,C1|O2|single,"[""C1"",""C10"",""C11"",""C12"",""C13"",""C14"",""C15"",""C16"",""C2"",""C3"",""C4"",""C6"",""C7"",""C8"",""C9"",""N1"",""N2"",""N3"",""N4"",""N5"",""O1"",""O3"",""O4"",""O5""]",24,1,true,true,true,true,true,true,,cdc6dbe15779750ede2be1599330a572bf42bf3a15c256a9783c618057a593f8
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,15,C2|C3|single,"[""C1"",""C2"",""O1"",""O2""]",4,21,false,true,true,true,true,false,candidate_missing_local_reaction_center,f63f06033866eda50efe85e5e0161e050061768a1447d1d630a8f4b2cc3dbdb6
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,16,C3|C4|single,"[""C1"",""C2"",""C3"",""O1"",""O2"",""O3""]",6,19,true,true,true,true,true,true,,406260dccf52e91965cf3c2f7b7f2108ca1cf462530f7cec374449df57f16211
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,17,C3|O3|single,"[""C1"",""C10"",""C11"",""C12"",""C13"",""C14"",""C15"",""C16"",""C2"",""C3"",""C4"",""C6"",""C7"",""C8"",""C9"",""N1"",""N2"",""N3"",""N4"",""N5"",""O1"",""O2"",""O4"",""O5""]",24,1,true,true,true,true,true,true,,09a87aa8b76f23f2af13e20779adcb5c57e06a4af4ec89b4e2262a5f371abe13
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,18,C4|N1|single,"[""C1"",""C2"",""C3"",""C4"",""O1"",""O2"",""O3"",""O4""]",8,17,true,true,true,true,true,true,,83da9492062e5e0487cf85df04f69974ead0d6f134e71d1b22375ea68b0ad197
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,19,C4|O4|double,"[""C1"",""C10"",""C11"",""C12"",""C13"",""C14"",""C15"",""C16"",""C2"",""C3"",""C4"",""C6"",""C7"",""C8"",""C9"",""N1"",""N2"",""N3"",""N4"",""N5"",""O1"",""O2"",""O3"",""O5""]",24,1,true,true,true,true,true,true,,a1b2d6825ab6a3f24a632abe8bc603d9eff393bc26c2282e802d219dc7373eff
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,20,C6|C7|single,"[""C1"",""C11"",""C12"",""C13"",""C14"",""C15"",""C16"",""C2"",""C3"",""C4"",""C6"",""N1"",""N2"",""N3"",""N4"",""N5"",""O1"",""O2"",""O3"",""O4"",""O5""]",21,4,true,true,true,true,true,true,,1b98548a7197a495e958660026dec20e5f8db98fc2c2bb64c45ba9bb63775a99
