sample_index_row_id,pdb_id,ligand_comp_id,parent_ccd_atom_id_1,parent_ccd_atom_id_2,normalized_bond_order,retained_heavy_local_index_1,retained_heavy_local_index_1_valid,retained_heavy_local_index_2,retained_heavy_local_index_2_valid,projected_to_observed_graph,projection_disposition,component_parent_graph_sha256,observed_graph_sha256,verified
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C2',C3',aromatic,21,true,22,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C21,N20,single,18,true,16,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C21,NK',single,18,true,38,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C21,O22,double,18,true,19,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C24,C9,aromatic,17,true,8,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C3,C4,aromatic,2,true,3,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C3',C4',aromatic,22,true,23,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C4,C5,aromatic,3,true,4,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C4,C7,single,3,true,6,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C4',C5',aromatic,23,true,24,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C4',C7',single,23,true,26,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C5,C6,aromatic,4,true,5,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C5',C6',aromatic,24,true,25,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C7,O8,single,6,true,7,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C7',O8',single,26,true,27,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C9,O8,single,8,true,7,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C9',NO',single,28,true,39,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C9',O8',single,28,true,27,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C9',OA',double,28,true,29,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,CB',CC',single,30,true,31,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,CB',CH',single,30,true,35,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,CB',NO',single,30,true,39,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,CC',CE',single,31,true,32,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,CE',CF',single,32,true,33,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,CE',CG',single,32,true,34,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,CH',NJ',single,35,true,37,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,CH',OI',double,35,true,36,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,N19,N20,single,15,true,16,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,NJ',NK',single,37,true,38,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,C1',C2',single,9,true,10,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,C1',N1,single,9,true,0,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,C1',O4',single,9,true,14,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,C2,N1,single,1,true,0,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,C2,N3,single,1,true,2,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,C2,O2,double,1,true,6,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,C2',C3',single,10,true,11,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,C3',C4',single,11,true,12,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,C3',O3',single,11,true,13,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,C4,C5,single,3,true,4,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,C4,N3,single,3,true,2,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,C4,O4,double,3,true,7,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,C4',C5',single,12,true,15,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,C4',O4',single,12,true,14,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,C5,C6,double,4,true,5,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,C5,F5,single,4,true,8,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,C5',O5',single,15,true,16,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,C6,N1,single,5,true,0,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,O1P,P,double,18,true,17,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,O2P,P,single,19,true,17,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,O3P,P,single,20,true,17,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
CYS_SG_SAMPLE_INDEX_000011,1B02,UFP,O5',P,single,16,true,17,true,true,retained_observed_bond,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,0bbb2714019233cd9b1b5bb6b2090ba91604048b1c2141e45fd481601edf1b43,true
